Wattmetr "Temp 1" "Temp 4" "Temp 3" "Temp 0" "Temp 2" "Temp 5" "Master clock"
208 20.75 27.875 28.75 20.875 21.3125 28.3125 96.84
208 20.75 27.875 28.75 20.875 21.3125 28.3125 97.84
208 20.75 27.875 28.75 20.875 21.3125 28.3125 98.84
208 20.75 27.875 28.75 20.875 21.3125 28.3125 99.84
219 20.8125 28.1875 29.0 20.875 21.3125 28.5625 100.84
219 20.8125 28.1875 29.0 20.875 21.3125 28.5625 101.84
219 20.8125 28.1875 29.0 20.875 21.3125 28.5625 102.84
219 20.8125 28.1875 29.0 20.875 21.3125 28.5625 103.84
219 20.8125 28.1875 29.0 20.875 21.3125 28.5625 104.85
229 20.75 28.5 29.25 20.8125 21.375 28.8125 105.85
229 20.75 28.5 29.25 20.8125 21.375 28.8125 106.85
229 20.75 28.5 29.25 20.8125 21.375 28.8125 107.85
229 20.75 28.5 29.25 20.8125 21.375 28.8125 108.85
229 20.75 28.5 29.25 20.8125 21.375 28.8125 109.85
240 20.8125 28.875 29.5 20.875 21.375 29.0625 110.85
240 20.8125 28.875 29.5 20.875 21.375 29.0625 111.85
240 20.8125 28.875 29.5 20.875 21.375 29.0625 112.86
240 20.8125 28.875 29.5 20.875 21.375 29.0625 113.86
240 20.8125 28.875 29.5 20.875 21.375 29.0625 114.86
250 20.8125 29.1875 29.8125 20.8125 21.375 29.375 115.86
250 20.8125 29.1875 29.8125 20.8125 21.375 29.375 116.87
250 20.8125 29.1875 29.8125 20.8125 21.375 29.375 117.87
250 20.8125 29.1875 29.8125 20.8125 21.375 29.375 118.87
250 20.8125 29.1875 29.8125 20.8125 21.375 29.375 119.87
262 20.875 29.5 30.0625 20.875 21.375 29.625 120.87
262 20.875 29.5 30.0625 20.875 21.375 29.625 121.88
262 20.875 29.5 30.0625 20.875 21.375 29.625 122.88
262 20.875 29.5 30.0625 20.875 21.375 29.625 123.88
262 20.875 29.5 30.0625 20.875 21.375 29.625 124.88
272 20.875 29.875 30.3125 20.875 21.4375 29.875 125.89
272 20.875 29.875 30.3125 20.875 21.4375 29.875 126.89
