Wattmetr "Temp 1" "Temp 4" "Temp 3" "Temp 0" "Temp 2" "Temp 5" "Master clock"
360 24.0625 33.875 35.4375 24.0625 24.125 33.75 94.32
360 24.0625 33.875 35.4375 24.0625 24.125 33.75 95.32
360 24.0625 33.875 35.4375 24.0625 24.125 33.75 96.33
379 24.0625 34.5625 36.125 24.125 24.1875 34.375 97.33
379 24.0625 34.5625 36.125 24.125 24.1875 34.375 98.33
379 24.0625 34.5625 36.125 24.125 24.1875 34.375 99.34
379 24.0625 34.5625 36.125 24.125 24.1875 34.375 100.34
379 24.0625 34.5625 36.125 24.125 24.1875 34.375 101.34
398 24.125 35.1875 36.875 24.125 24.25 34.9375 102.34
398 24.125 35.1875 36.875 24.125 24.25 34.9375 103.35
398 24.125 35.1875 36.875 24.125 24.25 34.9375 104.35
398 24.125 35.1875 36.875 24.125 24.25 34.9375 105.35
398 24.125 35.1875 36.875 24.125 24.25 34.9375 106.35
418 24.125 35.9375 37.625 24.1875 24.25 35.625 107.36
418 24.125 35.9375 37.625 24.1875 24.25 35.625 108.36
418 24.125 35.9375 37.625 24.1875 24.25 35.625 109.36
418 24.125 35.9375 37.625 24.1875 24.25 35.625 110.36
418 24.125 35.9375 37.625 24.1875 24.25 35.625 111.37
437 24.125 36.6875 38.375 24.25 24.25 36.25 112.37
437 24.125 36.6875 38.375 24.25 24.25 36.25 113.37
437 24.125 36.6875 38.375 24.25 24.25 36.25 114.37
437 24.125 36.6875 38.375 24.25 24.25 36.25 115.38
437 24.125 36.6875 38.375 24.25 24.25 36.25 116.38
457 24.1875 37.375 39.125 24.3125 24.3125 36.9375 117.38
457 24.1875 37.375 39.125 24.3125 24.3125 36.9375 118.38
457 24.1875 37.375 39.125 24.3125 24.3125 36.9375 119.39
457 24.1875 37.375 39.125 24.3125 24.3125 36.9375 120.39
457 24.1875 37.375 39.125 24.3125 24.3125 36.9375 121.39
476 24.1875 38.125 39.9375 24.375 24.375 37.625 122.39
476 24.1875 38.125 39.9375 24.375 24.375 37.625 123.4
476 24.1875 38.125 39.9375 24.375 24.375 37.625 124.4
476 24.1875 38.125 39.9375 24.375 24.375 37.625 125.4
476 24.1875 38.125 39.9375 24.375 24.375 37.625 126.41
495 24.25 38.875 40.6875 24.375 24.4375 38.25 127.41
495 24.25 38.875 40.6875 24.375 24.4375 38.25 128.41
495 24.25 38.875 40.6875 24.375 24.4375 38.25 129.41
495 24.25 38.875 40.6875 24.375 24.4375 38.25 130.42
495 24.25 38.875 40.6875 24.375 24.4375 38.25 131.42
